City_ID,City,Lat,Lng,Max Temp,% Humidity,% Cloudiness,Wind Speed,Country,Date,Weather description
789,Jamestown,42.097,-79.2353,22.59,63,100,9.22,US,2022-03-29 08:35:48,overcast clouds
790,Ushuaia,-54.8,-68.3,38.86,81,75,18.41,AR,2022-03-29 08:41:30,broken clouds
791,Krasnaya Gora,52.9995,31.6023,48.33,59,65,14.88,RU,2022-03-29 08:45:20,broken clouds
792,Qaanaaq,77.484,-69.3632,9.45,95,100,0.25,GL,2022-03-29 08:36:28,overcast clouds
793,Kapaa,22.0752,-159.319,73.72,84,75,11.5,US,2022-03-29 08:36:30,broken clouds
794,Hearst,49.6835,-83.6665,-5.55,96,11,4.54,CA,2022-03-29 08:45:21,few clouds
795,Punta Arenas,-53.15,-70.9167,39.31,65,0,12.66,CL,2022-03-29 08:39:07,clear sky
796,Eureka,40.8021,-124.1637,53.67,81,78,5.99,US,2022-03-29 08:45:22,broken clouds
797,New Norfolk,-42.7826,147.0587,62.91,64,97,1.99,AU,2022-03-29 08:37:51,overcast clouds
798,Ribeira Grande,38.5167,-28.7,61.2,94,75,8.05,PT,2022-03-29 08:45:22,mist
799,Faxinal,-24.0003,-51.3194,59.45,98,19,4.07,BR,2022-03-29 08:45:23,few clouds
800,Nikolskoye,59.7035,30.7861,28.87,79,100,5.14,RU,2022-03-29 08:45:14,light snow
801,Hilo,19.7297,-155.09,73.13,86,100,5.75,US,2022-03-29 08:42:47,overcast clouds
802,Pevek,69.7008,170.3133,-15.63,96,82,1.92,RU,2022-03-29 08:39:07,broken clouds
803,Kodiak,57.79,-152.4072,35.11,93,100,0.0,US,2022-03-29 08:45:24,light rain
804,Ilulissat,69.2167,-51.1,23.02,68,89,0.0,GL,2022-03-29 08:45:24,overcast clouds
805,Kruisfontein,-34.0033,24.7314,93.67,24,96,26.19,ZA,2022-03-29 08:45:25,overcast clouds
806,Caravelas,-17.7125,-39.2481,74.59,89,64,3.96,BR,2022-03-29 08:45:25,broken clouds
807,Port Hardy,50.6996,-127.4199,44.6,93,20,2.3,CA,2022-03-29 08:45:25,few clouds
808,Hermanus,-34.4187,19.2345,71.8,65,98,16.33,ZA,2022-03-29 08:32:20,overcast clouds
809,Hofn,64.2539,-15.2082,28.71,62,74,8.34,IS,2022-03-29 08:41:34,broken clouds
810,Mataura,-46.1927,168.8643,55.44,92,100,1.5,NZ,2022-03-29 08:45:26,overcast clouds
811,Nushki,29.5542,66.0215,84.78,5,0,13.13,PK,2022-03-29 08:45:27,clear sky
